0.40462,0.24315
0.38555,0.27902
0.38295,0.27686
0.36899,0.26965
0.33685,0.24458
0.34607,0.24951
0.34578,0.2472
0.3481,0.25364
0.35271,0.25668
0.34916,0.25221
0.34716,0.25731
0.34279,0.24344
0.33888,0.24462
0.34321,0.25035
0.33956,0.24514
0.34228,0.24597
0.36877,0.27576
0.34313,0.2514
0.34097,0.24626
0.33956,0.24218
0.34133,0.24628
0.34222,0.24609
0.34655,0.25499
0.3374,0.2414
0.34677,0.256
0.33624,0.24177
0.3488,0.24709
0.3411,0.24554
0.3533,0.25655
0.33792,0.24518
0.34697,0.25538
0.34616,0.24965
0.33788,0.24388
0.34183,0.24665
0.33836,0.24516
0.34765,0.24896
0.34201,0.25044
0.34468,0.24811
0.34667,0.25584
0.38291,0.28519
0.34665,0.24755
0.34005,0.24427
0.36101,0.26466
0.34196,0.25174
0.33826,0.24327
0.33424,0.24467
0.34846,0.25256
0.33742,0.24394
0.34422,0.25363
0.3383,0.23964
0.3469,0.24958
0.33855,0.24573
0.34101,0.24191
0.34368,0.2465
0.34583,0.24818
0.34286,0.24705
0.34196,0.25121
0.3326,0.23987
0.33393,0.24551
0.34074,0.24233
0.338,0.24211
0.34112,0.2486
0.33674,0.24621
0.3464,0.25223
0.34504,0.25094
0.34145,0.25118
0.34648,0.24318
0.34174,0.24282
0.34662,0.24986
0.33781,0.2394
0.35036,0.25532
0.33978,0.2439
0.34145,0.24507
0.34014,0.24363
0.34138,0.2445
0.3382,0.24396
0.34452,0.25101
0.34391,0.24724
0.3394,0.24557
0.34208,0.24759
0.33415,0.24121
0.34348,0.24553
0.34058,0.2494
0.33987,0.24627
0.34171,0.24704
0.34718,0.24908
0.34674,0.24841
0.34403,0.24753
0.34068,0.25021
0.33678,0.24453
0.33216,0.23441
0.34357,0.24757
0.35812,0.26189
0.34795,0.25401
0.34116,0.23725
0.35409,0.25884
0.34288,0.24357
0.33877,0.24639
0.3407,0.24303
0.33655,0.24284
0.3497,0.25313
0.33849,0.24743
0.34913,0.25311
0.33858,0.245
0.33895,0.24281
0.33762,0.24473
0.34244,0.24924
0.33902,0.23979
0.34719,0.24923
0.33807,0.24215
0.33811,0.24697
0.34699,0.24869
0.34196,0.24455
0.34098,0.24702
0.35072,0.25548
0.34175,0.24381
0.34646,0.25049
0.34298,0.2498
0.35146,0.25378
0.34166,0.24956
0.34439,0.25048
0.33606,0.23944
0.33232,0.23796
0.33959,0.2446
0.34354,0.24614
0.34722,0.248
0.33925,0.24415
0.35373,0.25276
0.33604,0.24271
0.33795,0.24157
0.3398,0.24261
0.33733,0.24021
0.33615,0.24204
0.34189,0.24513
0.34551,0.25064
0.34111,0.24462
0.34946,0.25153
0.34437,0.24598
0.34043,0.24402
0.34333,0.24657
0.35119,0.2581
0.34119,0.24977
0.3393,0.24427
0.33832,0.23742
0.33582,0.24297
0.33645,0.24413
0.34222,0.2427
0.33887,0.24853
0.34564,0.24731
0.34479,0.24831
0.34602,0.24999
0.33803,0.24491
0.34895,0.25307
0.33571,0.24248
0.34052,0.24963
0.34316,0.24816
0.34231,0.24763
0.35333,0.25471
0.3413,0.24618
0.34005,0.24585
0.34202,0.2473
0.3422,0.24814
0.33852,0.24464
0.33597,0.24129
0.3451,0.24573
0.34303,0.24373
0.3426,0.25357
0.33458,0.24054
0.33929,0.24261
0.33897,0.24419
0.34134,0.24633
0.34589,0.24788
0.34019,0.24237
0.34631,0.2508
0.33396,0.23999
0.34529,0.25335
0.34359,0.2477
0.34746,0.24898
0.3424,0.2401
0.34947,0.25624
0.34119,0.24285
0.33909,0.24482
0.34832,0.25357
0.33543,0.24315
0.34822,0.25118
0.34306,0.24647
0.33065,0.23821
0.3424,0.24804
0.33865,0.24521
0.35319,0.26302
0.33656,0.24506
0.34134,0.24879
0.33985,0.24532
0.34034,0.24546
0.3436,0.24621
0.34032,0.24627
0.3414,0.24669
0.33995,0.2456
0.33798,0.24502
0.33874,0.24343
0.3415,0.24496
0.33497,0.24436
0.34433,0.24912
0.34052,0.24697
0.34227,0.25067
0.34525,0.24743
0.33833,0.2482
0.33846,0.24404
0.3412,0.24601
0.34498,0.25077
0.33837,0.24296
0.33203,0.23846
0.34527,0.24986
0.33131,0.23716
0.37214,0.28173
0.33721,0.24376
0.34809,0.25066
0.33794,0.24167
0.33421,0.24018
0.34004,0.24765
0.33964,0.24272
0.34836,0.25575
0.34257,0.24495
0.34572,0.24522
0.33878,0.24458
0.34327,0.24562
0.34323,0.24509
0.33869,0.24434
0.34475,0.24799
0.34606,0.24762
0.33972,0.24473
0.34143,0.24463
0.34709,0.25188
0.33633,0.2434
0.33995,0.24739
0.34124,0.24417
0.34089,0.24364
0.34265,0.25196
0.34212,0.24762
0.33593,0.24244
0.33664,0.24237
0.34128,0.24193
0.33955,0.24541
0.34379,0.2471
0.33493,0.23955
0.34331,0.24952
0.33788,0.24729
0.33732,0.2446
0.34152,0.24378
0.34258,0.24778
0.34203,0.24698
0.33815,0.24419
0.33619,0.24345
0.33944,0.24736
0.34352,0.24734
0.34235,0.2487
0.33349,0.23853
0.34083,0.24845
