0.45675,0.05385
0.15572,0.05605
0.15372,0.0566
0.14916,0.05662
0.14846,0.05767
0.14901,0.05776
0.15331,0.05603
0.14848,0.05674
0.15127,0.0563
0.15039,0.0569
0.14767,0.05931
0.15102,0.05654
0.14992,0.0575
0.14778,0.05765
0.15098,0.05913
0.14984,0.0565
0.15004,0.05733
0.1484,0.05767
0.15464,0.05742
0.1511,0.05611
0.15288,0.05588
0.14911,0.05779
0.14835,0.05877
0.15082,0.0556
0.14699,0.05759
0.148,0.05704
0.15795,0.05751
0.14987,0.05606
0.15447,0.05608
0.14648,0.05762
0.14889,0.05841
0.15438,0.05538
0.15034,0.05668
0.15015,0.0564
0.15356,0.05764
0.15177,0.05598
0.14669,0.05739
0.15147,0.056
0.15194,0.05896
0.1523,0.05637
0.15212,0.05617
0.14991,0.05652
0.15409,0.05739
0.14732,0.05652
0.15073,0.0557
0.14351,0.05726
0.14766,0.05769
0.14757,0.05687
0.14451,0.05737
0.15147,0.05713
0.15318,0.05559
0.14932,0.0566
0.15681,0.0558
0.1516,0.05737
0.1514,0.0561
0.15277,0.05608
0.14571,0.05752
0.14888,0.05732
0.1436,0.05739
0.15317,0.05602
0.15112,0.05719
0.14769,0.05754
0.14471,0.05751
0.15062,0.05884
0.14965,0.05608
0.14613,0.05793
0.15556,0.0568
0.15277,0.05724
0.15233,0.05748
0.15303,0.05568
0.14998,0.05615
0.14967,0.05745
0.15019,0.05603
0.15152,0.05692
0.14994,0.0574
0.1494,0.05717
0.15238,0.05773
0.1505,0.05642
0.14823,0.05754
0.14981,0.05631
0.14756,0.05725
0.15409,0.05583
0.14654,0.0574
0.14861,0.05726
0.15049,0.05752
0.15245,0.05614
0.15215,0.05709
0.14937,0.05577
0.14503,0.05742
0.14773,0.05764
0.15296,0.05562
0.15307,0.05587
0.15109,0.05701
0.14722,0.05739
0.15693,0.05566
0.15055,0.05602
0.1504,0.0562
0.14676,0.05732
0.15082,0.05677
0.14968,0.05579
0.15204,0.0561
0.14679,0.05734
0.15638,0.05575
0.1493,0.05668
0.15244,0.05577
0.1497,0.05738
0.14853,0.05676
0.15417,0.0559
0.15253,0.05589
0.1481,0.05706
0.14757,0.05784
0.15423,0.0589
0.15032,0.05709
0.14781,0.05718
0.15138,0.05722
0.15261,0.05574
0.15133,0.05617
0.15212,0.0557
0.15296,0.05587
0.14754,0.056
0.15145,0.057
0.15046,0.057
0.14851,0.05736
0.14582,0.05551
0.15175,0.0573
0.15265,0.05572
0.14907,0.0572
0.15949,0.05438
0.14844,0.05738
0.15048,0.05598
0.1529,0.05629
0.15426,0.05587
0.14773,0.05714
0.15183,0.05743
0.15425,0.05577
0.15411,0.0557
0.15002,0.05577
0.15392,0.05734
0.15214,0.0558
0.15231,0.05579
0.14871,0.05732
0.14757,0.05758
0.15144,0.05563
0.15715,0.0559
0.14767,0.05726
0.14796,0.0574
0.15299,0.05591
0.14433,0.05648
0.15214,0.0558
0.15143,0.05586
0.1503,0.05722
0.1486,0.05636
0.15102,0.05704
0.15168,0.05907
0.14763,0.05777
0.15055,0.0556
0.14877,0.05728
0.15257,0.05591
0.15146,0.057
0.14833,0.05629
0.14886,0.05758
0.14855,0.05712
0.14841,0.0575
0.14895,0.05604
0.15323,0.05625
0.15207,0.05657
0.14392,0.05743
0.14769,0.05628
0.1522,0.05768
0.1487,0.05722
0.15072,0.05716
0.15148,0.05611
0.15168,0.05574
0.14973,0.05725
0.14911,0.057
0.14713,0.05673
0.15056,0.05598
0.15141,0.05573
0.15762,0.05598
0.14737,0.05628
0.15264,0.05566
0.1497,0.05679
0.15062,0.05656
0.14956,0.05963
0.15166,0.05598
0.15266,0.05575
0.15011,0.05737
0.15302,0.05603
0.15315,0.05566
0.14837,0.05735
0.14703,0.05743
0.14632,0.05589
0.14881,0.05717
0.14979,0.05677
0.1512,0.0568
0.1498,0.05645
0.14946,0.05721
0.15039,0.05695
0.14706,0.05748
0.14909,0.05714
0.15211,0.05686
0.14474,0.05756
0.15028,0.05708
0.15189,0.05593
0.15172,0.05591
0.15661,0.05577
0.14558,0.05797
0.14915,0.05701
0.14909,0.05743
0.15032,0.05659
0.15144,0.05567
0.15105,0.05719
0.15072,0.05637
0.15002,0.05695
0.14656,0.05716
0.14623,0.05567
0.15249,0.05703
0.15111,0.05639
0.14978,0.05628
0.14618,0.05601
0.14885,0.05619
0.149,0.05697
0.15149,0.05595
0.1561,0.05726
0.14874,0.05755
0.15083,0.05586
0.15052,0.05582
0.1482,0.05585
0.15029,0.05654
0.15629,0.05582
0.15105,0.05699
0.15157,0.05444
0.15027,0.05609
0.14773,0.05714
0.14995,0.05709
0.14866,0.05582
0.14998,0.05662
0.14356,0.05756
0.1485,0.05745
0.14653,0.05728
0.14804,0.0575
0.15188,0.05587
0.14844,0.0572
0.15053,0.05663
0.14856,0.05738
0.14752,0.05713
0.1463,0.05736
0.14863,0.05741
0.15249,0.05698
0.15063,0.05652
0.15486,0.05553
0.15105,0.0558
0.14847,0.05744
0.14634,0.05726
0.15085,0.05681
0.14906,0.05753
0.14771,0.05731
0.14844,0.05764
0.15146,0.05728
0.15059,0.05701
0.15627,0.05592
0.15,0.05654
0.15202,0.05759
0.14808,0.05749
0.14695,0.05578
0.15014,0.05649
0.14992,0.05692
0.15118,0.05582
0.15325,0.0563
0.14899,0.05715
0.15246,0.056
0.15003,0.05566
0.14817,0.05587
0.15038,0.05719
0.14812,0.05721
0.14694,0.05713
0.14443,0.05593
0.14426,0.05734
0.15028,0.05635
0.15367,0.05589
0.14699,0.05707
0.151,0.05691
0.15017,0.05644
0.15337,0.05571
0.14922,0.05591
0.15348,0.05574
0.14995,0.05708
0.14277,0.05736
0.14705,0.05738
0.14906,0.05726
0.14953,0.05678
0.14954,0.05712
0.15263,0.05588
0.15377,0.05596
