9.85226,8.37321
9.11926,8.3828
9.1078,8.39406
9.07657,8.35879
8.99526,8.28111
9.01566,8.30355
9.03925,8.32235
9.04088,8.32587
9.04682,8.33267
9.0251,8.30761
9.03965,8.33468
9.12217,8.40674
9.03595,8.32477
9.04527,8.32932
9.04383,8.32654
9.06723,8.35182
9.03776,8.32061
9.02125,8.31497
9.05432,8.34523
9.07263,8.35425
9.01481,8.30863
9.03052,8.32072
9.01474,8.2971
9.06337,8.35194
9.01351,8.30733
9.05245,8.34513
9.37204,8.65302
10.08416,9.3561
9.17552,8.45937
9.30446,8.59003
9.27488,8.55839
9.07087,8.35675
9.02959,8.32137
9.04096,8.32957
9.0292,8.32006
9.08565,8.36934
8.98454,8.27431
9.23522,8.5266
9.02373,8.31695
9.01444,8.30716
9.02015,8.31012
9.09305,8.37858
9.02847,8.3122
9.03547,8.32827
9.03881,8.32314
9.07603,8.36983
9.02238,8.31663
9.03307,8.32762
9.01651,8.30831
9.07015,8.35865
9.0408,8.32537
9.04746,8.34239
9.06342,8.35052
9.04401,8.32993
9.01814,8.30592
9.0975,8.38524
9.01359,8.30059
9.02574,8.32013
9.04699,8.34392
9.04328,8.33058
9.05658,8.34336
8.99555,8.29395
9.04418,8.33777
9.04823,8.33967
9.04739,8.33665
9.02736,8.32152
9.05449,8.3405
9.06419,8.35317
9.05102,8.33956
9.06237,8.34196
9.73849,9.00328
10.5446,9.83636
8.93474,8.22885
8.92486,8.21485
8.99385,8.28513
8.97416,8.26513
8.93884,8.22877
8.96397,8.25603
8.92611,8.22302
8.95399,8.24366
8.95145,8.24576
8.99061,8.27991
8.95754,8.24906
8.9048,8.19938
8.94667,8.24465
8.97289,8.25985
8.9349,8.22531
8.94802,8.24112
8.97871,8.26814
8.94545,8.24135
8.93514,8.22808
9.04279,8.33305
8.94526,8.23683
8.93243,8.21538
8.97922,8.25856
8.98873,8.28474
8.93791,8.22668
8.9189,8.2143
8.9292,8.21339
8.91546,8.20766
8.96508,8.24857
8.91177,8.21191
8.94024,8.23012
9.02455,8.31726
8.94547,8.23501
8.94324,8.23682
8.93666,8.23306
8.94671,8.23114
8.96387,8.25465
8.93715,8.23667
8.95498,8.25223
8.92668,8.21914
8.98054,8.27473
8.95156,8.23888
8.9161,8.20659
8.95875,8.24782
8.92404,8.21787
8.92257,8.22078
8.95827,8.24882
8.93941,8.22895
8.92011,8.21514
8.95003,8.24206
8.95735,8.24754
8.95078,8.2454
8.97248,8.26338
8.97409,8.26004
8.95366,8.24609
9.02061,8.30737
8.94427,8.24191
9.01742,8.31144
8.94142,8.23152
8.95455,8.23938
8.94388,8.23708
8.94385,8.23875
8.94619,8.23879
8.94726,8.23924
8.91388,8.20874
8.94492,8.23772
8.95595,8.24892
8.9698,8.25454
8.91999,8.2136
8.89755,8.19716
8.90514,8.19966
8.92265,8.21463
8.92369,8.22025
8.94921,8.23823
8.9351,8.22237
9.25949,8.54454
10.00655,9.29165
9.25412,8.54591
9.07721,8.3672
9.03178,8.31757
9.07269,8.35518
9.01828,8.31283
9.05017,8.34551
8.95796,8.2462
9.05684,8.34787
9.03379,8.32065
9.05091,8.3412
8.99828,8.28004
9.03378,8.32603
9.04671,8.33683
9.01256,8.30196
9.04899,8.33717
9.03663,8.31768
9.04683,8.33264
9.08907,8.38869
9.03005,8.32946
9.09524,8.37837
9.07832,8.36925
9.09119,8.38292
9.06469,8.35438
9.13818,8.41752
9.05713,8.34751
9.08887,8.38054
9.06926,8.36561
9.19194,8.48352
9.14848,8.4331
9.13077,8.41513
9.05381,8.35299
9.12869,8.40824
9.10236,8.38897
9.76569,9.03603
10.60603,9.90119
9.02432,8.31661
9.03433,8.3184
9.00492,8.30034
9.01005,8.30543
9.00882,8.30878
9.03662,8.33392
9.02012,8.30917
9.03905,8.32986
9.00551,8.30117
8.99606,8.28922
9.01879,8.29851
9.01837,8.30533
9.01687,8.31122
8.96694,8.26347
9.02826,8.31896
8.99916,8.29053
8.99458,8.28557
9.04338,8.33976
8.99427,8.28291
9.00517,8.29884
9.00993,8.30928
9.01909,8.31097
9.06738,8.36727
9.01406,8.30443
8.99766,8.29022
8.99171,8.28427
8.97996,8.27678
9.02786,8.32401
9.01779,8.31075
8.99748,8.28302
9.00925,8.30885
9.04331,8.34253
9.0139,8.30524
9.01134,8.30612
9.02943,8.32076
8.99428,8.29337
9.02591,8.31197
8.98305,8.28193
9.00976,8.29814
9.01222,8.29992
9.00419,8.29971
9.00651,8.30388
9.03586,8.31804
9.0058,8.29778
9.03143,8.32412
9.04422,8.33321
9.0298,8.32302
9.01776,8.3088
9.0188,8.30638
9.00799,8.2929
9.02792,8.32079
9.00807,8.30262
9.03168,8.32571
9.00752,8.30746
9.03668,8.33384
9.01195,8.30238
9.02659,8.32371
9.03455,8.32495
8.99648,8.29184
9.0209,8.30308
9.0336,8.31858
9.03114,8.32451
9.02461,8.32253
9.04091,8.33883
9.0201,8.30813
9.04131,8.33301
9.04173,8.32871
9.01868,8.30341
9.44613,8.71845
9.70093,8.99309
9.08245,8.36907
9.11941,8.41013
9.08483,8.37
9.2436,8.52416
9.07762,8.36279
9.12324,8.41262
9.07639,8.35688
9.08632,8.37647
9.13141,8.41482
9.12757,8.41425
9.16565,8.45256
9.14394,8.43309
9.07356,8.36551
9.1469,8.43798
9.08904,8.38398
9.14573,8.43345
9.07429,8.35875
9.16264,8.45688
9.11187,8.39974
9.15151,8.43518
9.10191,8.39492
9.1509,8.44654
9.08156,8.37203
9.15571,8.44897
9.05568,8.34197
9.11138,8.39311
9.07147,8.36704
9.11717,8.4098
9.06354,8.35794
9.09456,8.37948
9.07545,8.36656
9.09728,8.38568
10.42112,9.6875
9.83294,9.13005
8.99691,8.28849
9.01408,8.29801
9.00895,8.29424
9.02473,8.30762
8.99457,8.28566
9.02952,8.31863
8.98157,8.27365
9.02496,8.31784
8.96244,8.25831
8.99191,8.28246
9.00556,8.29565
9.02618,8.30806
8.9842,8.27694
8.97032,8.26154
8.98976,8.28603
8.9851,8.27185
8.94136,8.23125
8.98051,8.27138
8.99936,8.28968
8.97554,8.26291
8.99472,8.28259
8.94766,8.24849
9.00593,8.29591
8.99984,8.28469
8.99046,8.28464
8.97767,8.26765
9.01186,8.28656
8.97916,8.27418
9.02172,8.30082
8.96352,8.26048
8.99469,8.28591
8.98835,8.28659
8.99326,8.28488
8.99043,8.28444
8.99783,8.28185
8.99986,8.28365
9.01119,8.29944
8.99432,8.28414
8.99023,8.2833
8.99234,8.27977
8.99182,8.28202
8.98812,8.2776
9.00345,8.28476
8.99533,8.2833
8.97557,8.26618
8.98104,8.2741
8.99423,8.28474
8.98482,8.28462
8.97504,8.25863
9.00907,8.29562
8.98954,8.27624
8.99262,8.27903
8.9789,8.27278
8.97606,8.26595
8.96222,8.24349
8.98206,8.26711
8.96985,8.26511
8.97394,8.26203
8.96867,8.25876
8.97051,8.259
8.95861,8.24884
8.98197,8.26574
8.98444,8.27536
8.94116,8.23816
8.99623,8.28709
8.94561,8.23584
8.9689,8.25989
8.95595,8.239
8.95571,8.25075
8.98363,8.27242
8.96104,8.24155
8.97164,8.26578
8.97734,8.2732
8.98741,8.27209
8.96948,8.2576
8.9524,8.24847
8.9897,8.27992
8.96873,8.25824
8.98422,8.27499
8.99152,8.28455
8.96827,8.25608
8.99806,8.2848
9.00032,8.28806
8.96753,8.26307
8.96297,8.25328
8.94807,8.24121
8.98548,8.26641
8.9949,8.28726
8.9761,8.26887
8.98037,8.27325
8.96976,8.25615
8.97459,8.26562
8.97372,8.26097
8.96595,8.25084
8.96545,8.25614
8.96537,8.25178
8.99928,8.28158
8.95694,8.24438
9.78643,9.05913
9.06064,8.34571
9.07462,8.35965
9.05373,8.34684
9.05441,8.33742
9.03969,8.3219
9.04202,8.33173
9.04183,8.32377
9.04562,8.33424
9.0158,8.2979
9.09521,8.38486
9.06037,8.35339
9.03878,8.33093
9.04877,8.33792
9.0733,8.36279
9.01373,8.30681
9.06996,8.35146
9.01287,8.30424
9.0389,8.32039
9.01272,8.3026
9.02443,8.3139
9.05472,8.33765
9.06812,8.35189
9.0239,8.31521
9.06093,8.35092
9.01392,8.30605
9.02242,8.3115
9.04124,8.33241
9.04243,8.32418
9.01434,8.30816
9.06385,8.34985
9.03766,8.33073
9.10011,8.38248
9.02975,8.31252
10.36983,9.63891
9.94922,9.24058
8.98473,8.26314
8.9522,8.23704
8.97021,8.2605
8.93523,8.23005
8.93706,8.22313
8.97043,8.26167
8.98072,8.27095
8.95069,8.24017
8.99346,8.28524
8.97881,8.27367
8.94062,8.22943
8.98205,8.26564
8.95554,8.24927
8.94312,8.23481
8.96408,8.24864
8.97234,8.26478
8.94451,8.23677
8.95775,8.24901
8.97847,8.2647
8.96238,8.25288
8.98354,8.27424
8.98492,8.27605
8.92116,8.21408
8.97867,8.26806
8.97779,8.2623
8.95005,8.23582
8.96325,8.25601
8.98645,8.26537
8.96858,8.26064
8.95402,8.24927
8.95619,8.24262
8.94748,8.23597
8.98218,8.26751
9.00369,8.2916
8.94105,8.22078
8.97703,8.26779
8.9574,8.25305
8.94594,8.23725
8.97294,8.25583
8.94381,8.23571
8.90383,8.20068
8.99115,8.28301
8.94648,8.24474
8.94979,8.23843
8.98172,8.26931
8.96256,8.25325
8.93473,8.21917
8.98942,8.28138
8.97044,8.26344
8.96457,8.25329
8.95347,8.24429
8.94758,8.24176
8.94795,8.24509
8.95269,8.24052
8.96276,8.25473
8.95379,8.2393
8.95585,8.24556
8.97594,8.26045
8.94408,8.23039
8.97118,8.25959
9.01902,8.30759
8.92558,8.21687
8.93616,8.23429
8.94248,8.23956
8.96966,8.2543
8.94754,8.23606
8.94622,8.23906
8.93489,8.22967
8.96646,8.25745
8.9608,8.26015
8.94082,8.23677
8.97372,8.25614
8.95855,8.25406
8.96729,8.25508
8.99855,8.28623
8.96097,8.25239
8.95862,8.25265
8.96596,8.25678
4518.84668
